<--- Total number of atoms
                4001
<--- *** The following line is ignored ***
 
<--- Element, atomic mass, coordinates, group, dissipation, temperature, (next)
   Si    2.9108569871E+03    5.4842631584E+00    2.2969298151E+01    3.2106643082E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.3622796875E+01    4.1960046710E+00    3.4282301768E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.3560922380E+01    3.3462877368E+01    1.7357327115E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.9540008363E+01    2.7733656797E+01    4.2979618805E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    6.6496066536E+00    1.3627925792E+00    1.6699365588E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    7.6417462078E+00    3.4038254876E+01    1.0675265092E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.9553181808E+01    7.5109017404E+00    1.5413461747E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.9298064069E+01    2.3786363526E+01    1.7053711059E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.1479902537E+01    1.5973578933E+01    1.2694231050E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.3154357200E+00    3.0997453486E+01    2.5398847833E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.4208906652E+01    8.5680673949E+00    9.7897243750E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.0612130365E+01    2.6952401707E+01    2.5782600409E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.3528377554E+01    3.9314343054E+01    2.9566793457E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.6921440817E+00    5.0467999995E+00    2.9209888637E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.2833017375E+01    7.9557747637E+00    1.4528333372E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    9.8602138850E+00    9.1092571744E+00    3.5931241317E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.4676680783E+01    8.0339249141E+00    1.3192703028E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.6243715512E+01    8.7571876276E+00    1.5849991940E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.1555344786E+01    9.7002067154E+00    4.7831231434E-01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.0380591731E+00    1.7656148867E+01    2.8429642457E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.0619295569E+01    1.4635722075E+01    6.7036293808E-01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.6430875692E+01    3.5070497288E+00    2.9221522821E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.2499138824E+01    1.9735045307E+01    1.4344744646E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.5996027517E+01    3.7547821309E+01    4.8854555041E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    9.4702821971E+00    3.6823116019E+01    1.5693091672E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.5834470382E+01    3.7102617354E+01    2.1563706499E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    5.1696812722E+00    2.1025547330E+01    2.7057017854E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.1731378007E+01    1.6866476936E+01    5.9511797087E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.4771585527E+01    1.4673973308E+01    7.2162128861E-01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.6744316601E+00    5.4781063752E+00    2.7875893376E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.7412340445E+00    6.9373347377E+00    2.0923807180E-01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.0613866875E+01    2.9541308534E+01    1.4791958174E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.2204875466E+01    2.6493207272E+01    1.2694740719E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.5897943949E+01    1.1627338588E+01    2.3751561912E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.3393985315E+01    3.3936907525E+01    2.1735420990E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.7332279004E+01    1.0382110578E+00    2.3943164442E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.1710967664E+00    3.3822817746E+01    2.1095253067E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.2195426982E+01    3.0703682143E+01    1.0578060153E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.2641193396E+01    8.0604083331E+00    2.0111444379E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.5802949730E+00    1.7878636001E+01    4.0444049521E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.4837823337E+01    4.2376063168E+01    2.8169487170E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.4121678618E+00    1.4726074810E+01    3.4177736265E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.2490066726E+01    2.2768098223E+01    8.7853588413E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.3043872411E+01    4.5712652388E+00    2.6447426362E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.4579896533E+01    5.9231600433E+00    1.7442235243E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.1308214559E+01    4.3287525477E+01    1.0031440884E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.8754504170E+00    3.1316933039E+01    4.2958619368E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.8152785735E+01    2.5578625396E+01    4.3085506747E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.2945657979E+01    4.0099080943E+01    2.2437257570E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.4801012031E+01    2.1909203848E+00    2.2365188087E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.7659083132E+00    2.6281299867E+01    1.3090438111E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.3821387207E+01    1.9204228955E+01    2.8379772476E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.1429667326E+01    3.9503477547E+01    2.8722400770E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.0813762603E+01    1.9358556002E+01    3.6195267402E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.5987320148E+01    3.1451181437E+01    2.1875920166E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.7095849021E+01    1.8166225518E+01    1.8024608216E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.7395390985E+01    2.8833136689E+01    4.2788160397E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.9777902814E+00    1.0160450671E+01    2.3583522246E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.4101081318E+01    1.2856995409E+01    1.4047948294E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.7503589049E+00    3.7148253881E+01    3.4199778093E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.1180859997E+00    3.6897161861E+01    5.7762180020E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.7791600248E+01    2.2301917043E+01    8.4398241431E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.0246970751E+01    3.4353764575E+00    1.5700896687E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    7.7814470695E+00    4.4580013361E+00    2.6904159739E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.2430959086E+01    2.1211745063E+01    1.9806425245E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.9700817796E+01    2.3652443594E+01    3.5584718859E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.2905622383E+01    2.1894756294E+01    4.1298358120E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.0414253268E+00    3.9508638138E+01    4.3320671198E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    5.9056664647E+00    6.4136175156E+00    9.0182930937E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.2792875702E+00    4.0211286151E+01    2.9811953406E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.2028088903E+01    4.2920623123E+01    1.2827417378E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.0762534793E+00    1.5468427791E+00    3.5080586937E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.1748631614E+00    3.0115430076E+01    4.2851890255E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.7059184326E+01    2.7960660508E+01    3.6052790500E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.1600993304E+01    8.2638020542E+00    1.5515376676E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.0440263336E+01    3.4159951779E+01    3.5761763439E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.2439244188E+01    4.4133539308E-01    3.9869727949E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.5594642971E+01    2.9717864793E+01    6.3289860158E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.7610063959E+00    9.5838109946E+00    7.7071642981E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.9005592339E+01    1.0167976946E+01    1.0637433292E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.2919979357E+01    2.8615455684E+01    8.6487890982E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.1879937646E+01    6.1854686257E+00    2.9615841537E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.6716141875E+01    1.6903317564E+01    1.4389929566E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.1204607675E+01    3.1659594751E+01    1.3180811447E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.7396016252E+01    2.0972794827E+01    1.2865485786E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    6.3523720836E+00    2.1388996222E+01    1.4388117509E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.2922329393E+01    7.0369848922E+00    3.3250110743E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.1356095361E+01    3.9641159071E+00    3.4151265948E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.3171462837E+00    2.2420777352E+01    4.2311391359E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.3332487985E+01    2.9543314022E+01    1.8273283384E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.7778490880E+01    3.8939877034E+01    1.0662471706E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.1014802673E+01    2.4397893778E+01    4.3051757534E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.1520710779E+01    1.4800434091E+01    2.7362975447E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.5075758025E+01    1.1780497459E+01    1.0984279762E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.9172199367E+01    3.2660847491E+01    2.6561357906E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    7.4538144416E+00    1.7531420702E+01    1.7647545926E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.1927327050E+00    1.5043566371E+01    1.2277540011E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.5958804253E-01    1.1796957513E+00    3.7748336917E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.9193788092E+01    1.5994798149E-01    3.9143970058E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.0599677046E+01    1.3107882884E+01    1.2147437415E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    3.6832584282E+01    3.3557148820E+01    1.1296949633E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.0134585157E+00    3.3810466700E+01    3.5871606525E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.1099384682E+01    2.1974244310E+01    2.6782977087E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    4.0475032551E+01    4.0638751497E+01    3.8890441980E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.5099794379E+01    2.0031139292E+01    1.5174522144E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.5925914859E+01    2.3830790793E+01    1.0336487349E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.7967666516E+01    3.2723286019E+01    1.7622876293E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    2.0027168137E+01    4.1399408330E+00    8.4824269723E+00    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    8.3860224200E+00    1.7638202945E+01    3.1687840038E+01    1    0.0000000000E+00    0.0000000000E+00
   Si    2.9108569871E+03    1.1235618367E+01    8.4863881268E+00    2.2819512238E+01    1    0.0000000000E+00    0.0000000000E+00
