<--- Number of atoms
261
<--- Number of occupied orbitals
0.000000
<--- Atom positions
C   12.011000       5.3392237892e+01      5.0000000000e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3098967855e+01      5.1379723863e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2744366175e+01      5.1993886989e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1696118946e+01      5.2937780463e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1048247229e+01      5.3226234986e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.9645398320e+01      5.3373663770e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8951752771e+01      5.3226234986e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7730147072e+01      5.2520947537e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7255633825e+01      5.1993886989e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6681899842e+01      5.0705287449e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6607762108e+01      5.0000000000e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6901032145e+01      4.8620276137e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7255633825e+01      4.8006113011e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8303881054e+01      4.7062219537e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8951752771e+01      4.6773765014e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.0354601680e+01      4.6626336230e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1048247229e+01      4.6773765014e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2269852928e+01      4.7479052463e+01      3.8309574780e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2744366175e+01      4.8006113011e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3318100158e+01      4.9294712551e+01      3.9540123575e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3392237892e+01      5.0000000000e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3098967855e+01      5.1379723863e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2744366175e+01      5.1993886989e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1696118946e+01      5.2937780463e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1048247229e+01      5.3226234986e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.9645398320e+01      5.3373663770e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8951752771e+01      5.3226234986e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7730147072e+01      5.2520947537e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7255633825e+01      5.1993886989e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6681899842e+01      5.0705287449e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6607762108e+01      5.0000000000e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.6901032145e+01      4.8620276137e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7255633825e+01      4.8006113011e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8303881054e+01      4.7062219537e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8951752771e+01      4.6773765014e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.0354601680e+01      4.6626336230e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1048247229e+01      4.6773765014e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2269852928e+01      4.7479052463e+01      4.0770725287e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2744366175e+01      4.8006113011e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3318100158e+01      4.9294712551e+01      4.2001274082e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3392237892e+01      5.0000000000e+01      4.3231875794e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.3098967855e+01      5.1379723863e+01      4.3231875794e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.2744366175e+01      5.1993886989e+01      4.4462424589e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1696118946e+01      5.2937780463e+01      4.4462424589e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       5.1048247229e+01      5.3226234986e+01      4.3231875794e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.9645398320e+01      5.3373663770e+01      4.3231875794e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.8951752771e+01      5.3226234986e+01      4.4462424589e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7730147072e+01      5.2520947537e+01      4.4462424589e+01   1     0.0000000000e+00     0.0000000000e+00
C   12.011000       4.7255633825e+01      5.1993886989e+01      4.3231875794e+01   1     0.0000000000e+00     0.0000000000e+00
